,Retweets,Favorites,Followers,ScreenName,Text
7397,38,381,10297003,showdavida,Correspondentes nos EUA conversaram com brasileiros que estão atuando na linha de frente e sofrendo com a Covid-19. País já experimenta caos nos hospitais https://t.co/5SocyVX56y #Fantastico
4112,29,46,10174880,TechCrunch,White House extends social distancing guidelines to April 30 https://t.co/wbRd9M6xGC by @fredericl https://t.co/EdBo8xbnbp
11693,8,46,10014775,TimesNow,"Report: German minister commits suicide after 'virus crisis worries'.

https://t.co/gBBIaUg92t"
12545,3680,15889,9986962,VP,At least 35 health care workers in California have tested positive for COVID-19. Trump must use the full force of the Defense Production Act so our health care workers have the protective equipment they need. There’s no reason to delay this any longer.
4950,631,1978,9986931,VP,"Remember that you can still fill out the Census while you’re social distancing and spending time at home. Do your part and participate by phone, mail, or online at https://t.co/gW9kLY9FrN. It’s safe, confidential, and good for your community."
4908,1040,1686,9986931,VP,"For some, social distancing means staying at home with an abuser. If you need help, call 1-800-656-4673 to reach the National Sexual Assault Hotline or visit https://t.co/eo0Wsii3KO.

And if you're in Fresno County, click the article for local resources. https://t.co/M2rhm5JJwF"
773,1015,8197,9885327,PiyushGoyal,"🚆रेलवे ने पिछले एक सप्ताह में सवा लाख बोगियां के द्वारा देश के कोने कोने तक खाद्यान, दवाईयों व अन्य सामान की आपूर्ति को सुनिश्चित किया है।

इसके साथ ही रेलवे ने पूरे देश में ई-कॉमर्स कंपनियों को भी माल परिवहन की सुविधा उपलब्ध कराई है।

https://t.co/Uh6OvBPpWj"
12878,57092,207736,9704683,RNTata2000,"The COVID 19 crisis is one of the toughest challenges we will face as a race. The Tata Trusts and the Tata group companies have in the past risen to the needs of the nation. At this moment, the need of the hour is greater than any other time. https://t.co/y6jzHxUafM"
9899,18,18,9702294,guardian,Coronavirus forecast to cut UK economic output by 15% https://t.co/XSbPW1Ja2q
10029,13,29,9702294,guardian,"Lockdown set to kill off thousands of pubs, restaurants and shops https://t.co/cHp85VQ69M"
5687,23,36,9702292,guardian,Keeping up your exercise during the coronavirus crisis – video https://t.co/Dfha1E1mn3
2668,2821,21594,9629398,BleacherReport,Knicks announce owner James Dolan has tested positive for the coronavirus. https://t.co/Yj7Qyxa87K
2293,228,802,9476560,TheDailyShow,"Wondering how to lend a hand while keeping hands to yourself during the outbreak? Donate to https://t.co/lJpZnofc75, and, for New York specifically, to https://t.co/tmDvjFuQrm https://t.co/DIfxxw9vnf"
3150,23546,56614,9476558,TheDailyShow,Dr. Anthony Fauci answers some of the most pressing questions surrounding coronavirus: How is it spread? What makes it so insidious? What are the dangers of self-medicating? Can you get re-infected? https://t.co/tvw25lQZBs
1718,40897,45360,9277413,WHO,"FACT: #COVID19 is NOT airborne. 

The #coronavirus is mainly transmitted through droplets generated when an infected person coughs, sneezes or speaks.

To protect yourself:
-keep 1m distance from others
-disinfect surfaces frequently
-wash/rub your 👐
-avoid touching your 👀👃👄 https://t.co/fpkcpHAJx7"
230,22572,26950,9277409,WHO,"Preliminary investigations conducted by the Chinese authorities have found no clear evidence of human-to-human transmission of the novel #coronavirus (2019-nCoV) identified in #Wuhan, #China🇨🇳. https://t.co/Fnl5P877VG"
10828,5593,9595,9277406,WHO,"FACT: Being able to hold your breath for 10 seconds or more without coughing or feeling discomfort DOES NOT mean you are free from the #coronavirus disease or any other lung disease.

👉🏽https://t.co/TdKoGmWrIr 

#COVID19 #KnowTheFacts https://t.co/0Sd7yUqwts"
1002,9511,53956,9109547,sardesairajdeep,"Three cheers for @BeingSalmanKhan .. he is offering to put cash in accounts of around 25,000 film workers directly and promising to fund their entire food and shelter needs during the lockdown! This is truly BIG BOSS like stuff!👍👍"
4836,2642,15868,9109546,sardesairajdeep,"Always amused when politicians talk of donating one month’s salary to a cause like COVID. Most of them need to donate just one per cent of the income earned through netagiri and then between them and their electoral bond friendly corporates, we will be fine!👍🙏"
1396,796,1297,9098021,tvOneNews,"dr. Erlina Burhan, Juru Bicara RS Persahabatan: Sebenarnya desinfektan itu bukan untuk manusia tetapi untuk permukaan benda mati. Kalau zat itu terhirup pernafasan bahaya dan itu tidak disarankan oleh WHO. #AKIMalamtvOne #desinfektan #COVID19 #COVID19Indonesia https://t.co/H1CXpJPuwg"
7766,52,59,9055782,NoticiasCaracol,"Estamos con todos los detalles de cómo avanza el aislamiento obligatorio por la pandemia del #COVID_19. ¡Recuerda que vencer al coronavirus #EstáEnTusManos! 

Al aire nuestra emisión central de @NoticiasCaracol &gt;&gt;&gt; https://t.co/tFCYxJGAzk

#QuédateEnCasa  https://t.co/XvFk8gD9dF"
2289,1608,4137,9029484,NewYorker,"Historians of the future will consult the record of President Trump’s mendacious, misleading press conferences on the coronavirus as an example of a tragic failure of leadership at a critical moment, @sbg1 writes. https://t.co/JQCBHoK2x2"
8421,156,544,8845186,AristeguiOnline,"Contiene 14 cubrebocas, jabón antiséptico, gel, termómetro y un tríptico de orientación. https://t.co/xZBn6pbjGU"
7990,221,451,8739372,NPR,"Fausto Russo is a 38-year-old fitness trainer. He has been hospitalized with COVID-19 for more than two weeks.

""The disease is insidious,"" he says. ""It walks with the legs of those who are asymptomatic."" https://t.co/syWSnTe3tm"
5700,458,787,8739371,NPR,"Dr. Anthony Fauci says COVID-19 could kill 100,000 to 200,000 Americans, based on modeling of the current pace of the coronavirus' spread in the U.S.
https://t.co/S6BXPjEHoD"
6741,718,1806,8739371,NPR,President Trump said on Sunday that federal guidelines urging Americans to social distance to slow the spread of coronavirus will remain in place for another month. https://t.co/6qNWYPjwt7
11872,473,1119,8739351,NPR,"UC Berkeley is using donations and other university funding to revamp a research lab into a COVID-19 testing center.

""In theory, we should be having funding from the CDC and from the federal government,"" a director says. ""But ... it's nowhere to be seen."" https://t.co/OBa7szvUTZ"
2641,267,1170,8711031,CarlosLoret,Ya son 20 las personas fallecidas en #México por #COVID19: @SSalud_mx
10168,221,705,8711028,CarlosLoret,"¿Qué sigue para México, cómo tendremos que cuidarnos y proteger las fuentes de trabajo? #Imperdible #COVIDー19; El shock. Primer episodio de @latinus_us  🔴Aquí el episodio completo: https://t.co/GkL5iGkZLY https://t.co/yDSYDU9YY7"
6740,1166,15457,8552251,DrKumarVishwas,माँ तुझे सलाम 🙏🇮🇳❤️ https://t.co/Go2xkMR22g
9566,1771,6610,8498690,nitin_gadkari,Pharmacists are the backbone of our medical support in the war against COVID-19. Their ongoing efforts and selfless dedication are saving the lives of people each and every day. I thank them for their invaluable service to the country. #Heroes #ClapForOurCarers https://t.co/9Wr5Bg0ego
4396,51,119,8476374,NBCNews,"Pop stars including Billie Eilish, Camila Cabello and Mariah Carey will live stream performances from their homes on Sunday night as part of a coronavirus benefit concert. https://t.co/zuMxwflp3R"
12574,34,61,8475759,NBCNews,"Gaven Daniel, 17, was recently diagnosed with bone cancer but his treatments have been postponed as he awaits COVID-19 test results: ""Every second counts,"" his dad says. ""We were gearing up to get ready...now you just got to sit around and think about it."" https://t.co/mt6ZGwZ276"
6019,89,101,8475755,NBCNews,"Dr. Fauci says Sunday that infection and death tolls in the US are ""such a moving target,"" but he anticipates the coronavirus could kill between 100,000 and 200,000 Americans while infecting ""millions."" https://t.co/QzCfATgDHc"
4510,24,33,8475755,NBCNews,"With the world consumed by the threat of the coronavirus, President Trump has increasingly focused on using to his political advantage the crisis that he initially tried to downplay. https://t.co/xiU7aHpTef"
3045,33,111,8475754,NBCNews,"Police break up ""illegal"" house party that violated New Jersey's stay-at-home order, charge organizer: ""No corona parties. They’re illegal, dangerous, and stupid. We will crash your party. You will pay a big fine."" https://t.co/nSs4oJTVEm"
777,48,89,8139888,kompascom,"Kepala Dinas Kesehatan Kalimantan Barat Harisson mengumumkan, dua pasien positif virus corona (Covid-19) dinyatakan sembuh. https://t.co/rQR67PrOZK"
2553,8,43,8139888,kompascom,"Kasus positif Covid-19 di Jawa Timur bertambah dari 77 orang menjadi 90 orang, Minggu (29/3/2020). https://t.co/byNayftFwV"
10844,1,14,8139884,kompascom,Ahli mengatakan upaya yang dilakukan untuk memperlambat penyebaran virus corona harus menguatkan ikatan sosial dengan tetap menjaga jarak fisik. https://t.co/Idb0iL23Xt
10686,10,27,8139884,kompascom,"Hingga Senin (30/3/2020) pagi, jumlah infeksi Covid-19 di dunia adalah sebanyak 720.117 orang dengan 149.082 pasien sembuh dan 33.925 meninggal dunia. https://t.co/6gOkPiUq2a"
5115,22,15,8139883,kompascom,Jasa Marga pastikan tak ada penutupan tol di ruas Jabodetabek untuk masuk dan keluar Jakarta terkai virus corona. https://t.co/rGk7YdYUcG
5343,57,147,8139883,kompascom,"Akibat lockdown, banyak orang India tak sanggup bayar kontrakan karena sama sekali tak ada pemasukan dari pekerjaan harian informal. https://t.co/oRvsGesiDi"
1567,9643,24405,8136523,CBSNews,"Maria Mercader, our beloved CBS News colleague, died from COVID-19 on Sunday at age 54. 
""It's nearly impossible to be someone EVERYONE loves, but Maria was."" https://t.co/HEKNnnBNlj https://t.co/uvFKMGKBg8"
12119,379,2000,8136522,CBSNews,Four Seasons Hotel offers New York City medical workers free rooms so they don't infect their families with coronavirus https://t.co/n3Vt5oCKQ3 https://t.co/aJdbFeaipV
10108,58,95,8136521,CBSNews,Trump announces social distancing guidelines extended to April 30 https://t.co/KgoiecBoiL https://t.co/VVqgI2GBU6
10863,146,595,8136521,CBSNews,PepsiCo and Panera Bread are working with private companies to pack and deliver a million meals to people living in rural areas during the coronavirus crisis https://t.co/uNGrQF5ttg https://t.co/A9Eb7XI1u9
8626,53,105,8136521,CBSNews,"""Beyond anything I've seen in my career"": Doctors on the front lines describe surge in coronavirus patients https://t.co/bjegK9l8A5 https://t.co/hSJMFOYrJ8"
4036,127,103,8136520,CBSNews,Trump administration indefinitely suspends environmental protection laws during coronavirus pandemic https://t.co/aFnV6zR5ne https://t.co/8fgLHyiD84
6480,545,1220,8040521,el_pais,"“Esto no va a mejorar pronto”, advirtió el gobernador de Nueva York al extender las restricciones hasta el 15 de abril. El epidemiólogo que lidera la estrategia contra el coronavirus dijo que habrá “millones de casos"" y “entre 100.000 y 200.000 muertes” https://t.co/pMpIvBZ4GB"
7450,374,308,8040521,el_pais,"Un bebé que había dado positivo por coronavirus falleció este sábado en Chicago, EE UU. En Portugal, un chico de 14 años que ingresó en el hospital da Feira en la mañana del sábado murió 24 horas después https://t.co/s4vwoRl9TN"
10506,662,645,8040521,el_pais,"Muertos con coronavirus, por países:

📌 Italia: 10.779
📌 España: 6.606
📌 China: 3.306
📌 Irán: 2.640
📌 EE UU: 2.328
📌 Francia: 2.314
📌 Reino Unido: 1.228
📌 Países Bajos: 772
📌 Alemania: 482
📌 Bélgica: 431
El resto: https://t.co/akS6W1AJRZ"
4080,1655,2552,8040521,el_pais,"La cuarta doctora muerta con coronavirus se llamaba Sara y tenía 28 años. “Nos unimos al dolor de su familia y amigos”, escribieron sus colegas en Facebook. La sanitaria era asmática y trabajaba en turno de tarde en un centro de salud de Castilla-La Mancha https://t.co/RTgtmR2V7H"
8652,138,161,8040521,el_pais,Trump extiende hasta el 30 de abril las restricciones por el coronavirus mientras los expertos calculan que EE UU probablemente acabará registrando hasta 200.000 muertos https://t.co/pMpIvBZ4GB
9161,40,37,8040521,el_pais,El bebé de menos de un año fallecido estaba ingresado en un hospital de Chicago. Solo se había reportado otro caso en China de un pequeño fallecido de 10 meses https://t.co/GG0HVpo26q
6306,628,2589,8009670,ShashiTharoor,"These are sober, wise &amp; compassionate suggestions which we all hope that @PMOIndia @narendramodi will take seriously. The need for immediate &amp; tangible relief for the poor, which @INCIndia has been repeatedly calling for, could not be more urgent. #COVID19India #LockdownIndia https://t.co/i8RwwcZUn9"
3426,38628,172713,7995117,danielhowell,‘social distancing’ please i’ve been training for a pandemic my entire life introverts rise up we’re finally valid
