,Retweets,Favorites,Followers,ScreenName,Text
4917,47,250,2611,Testa4Senate,"Morning reminder:

@GovMurphy has been in lockstep with @NYGovCuomo every step of the way through the COVID-19 era. It’s time for him to go in November.

Have a great day, New Jersey!"
6801,2,12,2609,PGChamber1,Let’s all #SupportPG and ensure that we are supporting the local restaurant industry by ordering take out and delivery during this time! https://t.co/yWYrvs36nH
688,191,518,2604,GaetanGracia,"Cas Covid dans un lycée = « il y a un relâchement des gestes barrières »

Cas Covid dans le gouvernement = « ça peut arriver à tout le monde »

#COVID19france
#BlanquerDemission"
1761,2,0,2601,jimmyhawk9,"Biden calls for mask mandates, CDC director fears 'impending doom' from COVID surge https://t.co/h2QBrkhSE3"
6758,13,28,2598,desneiges987,I will NOT forget this. @jkenney claimed he was going to create jobs in Alberta not make tens of thousands of them lose theirs due to his alt right ideology that hates education. What a creep he is. #abpoli #ableg #RemoveKenney https://t.co/Vu4eNq0eif
4750,8,17,2598,carrie_byington,"With the help of a @NIH $500K grant, @UCIrvineHealth will spearhead the data transfer. Information gathered on #COVID-19 from across @UofCAHealth will be incorporated into a database of the National COVID Cohort Collaborative. @ncats_nih_gov @atulbutte 

https://t.co/wwRlKBKmEL"
2438,1,2,2598,carrie_byington,"Today's Data--We made it through another weekend and are still at 140 inpatients with #COVID19 across @UofCAHealth. This is flat↔️from last week, but at least is not⬆️. We continue to vaccinate as many as we can💉🩹. Keep 😷up to keep pushing the curve down⬇️.🤞🏼this week.☑️ https://t.co/320EfMZdIQ"
7865,1,0,2593,Tboneator64,"@Islandguy333 Then you should be able to get the Oxford AstraZeneca Vaccine. Honestly, any minuscule risk factor for the vaccine is so vastly outweighed by the risk factors with getting severe life altering COVID itself without it. Why are so many people failing to understand this?"
3694,1,1,2587,omunicipioblu,Covid-19: 42 novos casos são registrados nas escolas de Blumenau: https://t.co/i7F2imSk9s https://t.co/rbpDqGcSUb
3385,102,287,2587,cosainireland,"Over a year of lockdown and what do we have to show for it? 25% unemployment, a death rate as bad as everywhere else, undiagnosed cancers, 1,000,000 on waiting lists, a suicide epidemic and the world's most indebted population. #EnoughIsEnough #LockdownIreland https://t.co/uNqrrblU12"
3848,1,5,2587,omunicipioblu,Covid-19: Moradora de Indaial de 27 anos morre horas após a mãe: https://t.co/hA7iwlxrPP https://t.co/fbfGGKg2Cl
3635,1,0,2587,omunicipioblu,Profissionais de saúde de Blumenau poderão agendar vacina contra Covid-19 nesta terça-feira: https://t.co/HwuKjJ5L5e https://t.co/43m4Yz2J41
5501,20,24,2586,tony_vet,"@jesusmedinae Por alli van los tiros...no solo por lo mal que lo esta haciendo el regimen. Tambien por la inhumanidad del venezolanos. 3000$ diarios en una clinica para atender paciente con covid, oxigeno a precios exorbitantes, los negocios redondos de las pruebas covid ...todo mal."
9970,3,9,2583,AdlaiSteven,"En Bogotá, que tuvo una crisis de covid mayor que Barranquilla decretaron confinamiento total?
Tengo entendido que tras rastreos bloquearon zonas potenciales por varios días. Acá, ciudad de esmierde económico, un grupo de suicidas pretende acabar con más del 70 % de la ciudad."
9240,3,17,2582,Dave0fReckoning,"Every single time cases have gone down we've taken that as a cue to reopen more, rather than keep stuff closed so that cases can continue declining. Now that irresponsible pattern is gonna catch up with us- and Biden still wants to reopen schools 🥴 https://t.co/JzqWu7wjyR"
8022,4,2,2581,SenTartaglione,"I am EXTREMELY pleased to announce that I will be co-sponsoring a FREE COVID VACCINE CLINIC this THURS, 4/1, in the Northeast. Please call my office at 215-533-0440 or 215-291-4653. We will register you by phone and provide ALL DETAILS when you call. This is open to 65+ or 1A/1B. https://t.co/OtIWmUw6ir"
6626,8,35,2579,projekt_azrael,y’all this pandemic startin to sound like a fuckin Call of Duty game with all these god damn waves we be gettin...
6752,1,8,2579,projekt_azrael,"and yes, I’m young kid - people between 18-30 y/o are the dumb mother fuckers carrying the virus around wherever they go and giving it to those who are more at risk

fuckin stay home, wash your god damn hands, wear a god damn mask, sign up to get god damn vaccinated, dumbasses"
6721,1,12,2579,projekt_azrael,we’re getting a spike in cases again and it’s all because you dumb mother fuckers can’t stay home and keep your dick in your pants like seriously what don’t y’all understand about social distancing? 😒
9126,47,275,2578,IngridHuntress,"It’s a strange thing that all of global humanity is working through the same pandemic, but we can’t move through it as one species because we have a bunch of idiot politicians (with exceptions) who are turning it into a political opportunity rather than a problem to be solved."
1822,13,4,2578,DanielGDT_TAC,"Se que desde arriba habrá justicia y nada ni nadie la podrá detener 🙏🏻🙏🏻

#DiosConNosotrosVzlaLibre https://t.co/GhmfY0lBNM"
234,17,7,2578,DanielGDT_TAC,"Apoyemos todos los venezolanos esta etiqueta 

#DiosConNosotrosVzlaLibre 

Porque la necesitamos, la clamamos con plegarias, fe y esperanza https://t.co/dLiV25sNyR"
2106,1,2,2577,Diegof74noK,La campaña del miedo a full! Nos quieren bien sometidos. https://t.co/22uFYwO0R8
6657,5,7,2575,omartodavia,La OMS concluye que el coronavirus se habría propagado a los humanos de murciélagos a través de otro animal https://t.co/DJj0GyLqJS
6790,211,238,2574,prakash_prakkii,"#GoBackModi
Where Is PM Care Funds?
Where Is My Sister Asifa ?
Where Is State GsT?
Where Is Corona Jumbla Package?
Where is Farmers Double Income?
Where Is 2cr Jobs?
Where Is Madurai AIIMS?
Where is Smart City?
Where Is Beti Bachovo?
Where Is Skill India ?
Where Is Public Sector? https://t.co/OsnSN4aRFD"
4605,3,6,2570,mmkakito,Así q @Ortizconce regala las cajas del Estado a cambio de q la gente en sus casas lo deje colocar sus palomas y banderas?asi q tenemos una bodega llena con cajas de mercadería #COVID q se suponía q la @Muni_Concepcion debía entregar a los más vulnerable?q dice el Alcalde?
1548,4,25,2569,Evilzio5,"@IvanValente @lolaescreva Só hoje, em uma reunião online, com participação de 5 pessoas, fiquei sabendo de 8 óbitos pelo Covid-19, nos últimos dias. São dias tenebrosos e ainda tem Bolsonaro, para piorar as coisas."
4249,1,1,2569,Evilzio5,"@davidmirandario @MidiaNINJA Só hoje, em uma reunião online, com participação de 5 pessoas, fiquei sabendo de 8 óbitos pelo Covid-19, nos últimos dias. São dias tenebrosos e ainda tem Bolsonaro, para piorar as coisas."
9818,6,20,2568,VanRothnRoll,"How is sending Anthrax any different than planes coming here from China and spreading COVID19?

Waiting...

#ChinaVirus
#ChineseVirus
#WuhanVirus
#ChinaLiedPeopleDied
#ChinaMustPay"
2503,9,33,2566,JKonfino,"Mientras seguimos fortaleciendo las medidas de cuidado, @BAProvincia acaba de enviar 8.552 turnos para vacunarse contra el #COVID19 en @QuilmesMuni en los próximos 3 días! Si aún no lo hiciste inscribite en #BuenosAiresVacunate @SaludBAP https://t.co/3HXMAKq7Zv"
6403,2,25,2564,va_dickens,nervous for post-covid socializing cuz I know it's gonna only be the extroverts out there
5004,24,3,2564,Isa3095515419,"Buenas tardes 💕💕💕 ☕️🍪⏩ 
#CuídateDeLaCovid19
Ante sospechas de Covid19, acude al médico 🏥 Cumple con las medidas de bioseguridad para la preservación de tu vida y de los demás. Toma en cuenta el nuevo método 7+14! @NicolasMaduro @Mippcivzla @Mark4775 @PaolaPSUV https://t.co/4NjSmiep86"
3459,30,17,2557,TTakumi08500156,"大好きなYouTuberがコロナにかかりました

My favorite YouTuber got a corona.
多村家の日常

https://t.co/d86ecqCYPE

らんらん家の日常

Farting is a universal laugh!
Let's laugh to cheer ourselves up!

#拡散希望RT希望
#youtube 
#たけうちーむ
#らんらん家の日常

https://t.co/sSIIYcKVYV"
3337,14,118,2556,SeanJKerrigan,"CDC is warning of ""impending doom"" if Coronavirus mandates are lifted. I told you they'd never let this end."
8670,36,65,2554,ValentinaJaez,"Cómo va su tarde? 
Recuerda que  seguimos en cuidado y prevención de contagio por covid, debido a esto solo atiendo una o dos personas por día, AGENDANDO UN DIA ANTES con previo deposito.
 muchas gracias por tu apoyo 😘 https://t.co/IDG2E3Ux8A"
8574,12,100,2550,scottew,us posting the memes during the pandemic https://t.co/ndJaM2ctPn
8429,1,2,2547,mammaTam55,"@EricBoehlert @nytimes The U.S. has been number 1 in Covid-19 CASES &amp; DEATHS GLOBALLY for the past 9 months

Shameful https://t.co/fhDLJfWdyh"
2346,48,71,2546,vonlucken,"Formosa!!! Acá a lado nomas. 573.823 Habitantes en toda la provincia 4696 testeos. Paraguay 6000, 7 millones de habitantes. https://t.co/8ps7UdCACA"
10107,41,60,2545,GogaNajafAli2,"Today Former President Asif Ali Zardari has administered the first dose of COVID-19 vaccine, On this great night of Shab-e-Barat, we pray to Allah Almighty for grant him a long life. Ameen🤲🤲
@BBhuttoZardari @AseefaBZ @BakhtawarBZ @sharjeelinam @rawalsharjeel @SyedNasirHShah https://t.co/1hOp4BsKI9"
1838,53,65,2544,LuxEternel,"A l’IHU de Marseille, on traite les covid dès leur dépistage avec deux méthodes. 

Sans contre indication :
- hydroxychloroquine + azithromycine + zinc

En cas de contre indication à l’HCQ :
- Ivermectine

Chacun est traité. 

Dans le reste de la France, c’est paracetamol..."
6916,3,3,2540,NYSPEF,"Reminder #PEF Members! New York State is currently working to distribute vaccines to all eligible New Yorkers, with many SUNY campuses serving as vaccination distribution sites and all in-person college staff are now eligible to receive the COVID-19 vaccine."
7703,2,16,2536,enraje,Le voyage au temps du Covid. https://t.co/B41ppQwKz0
608,9,9,2531,CtralDeNoticias,"El ministerio de Salud informó este lunes de 14014 nuevos casos de Covid-19 en la Argentina y 163 muertes.

#TrenSanMartin #TrenSarmiento #ElBondi https://t.co/uFjPj1OBTj"
8348,3,3,2530,TheArcofMass,"On April 1, Ellen Taverna and Maura Sullivan will be joined by special guest Susannah Savage from Senator Warren's office to discuss key provisions in the recently passed American Rescue Plan and how they impact the I/DD and autism community.

Register: https://t.co/kCvS4rzMqN https://t.co/BO6w02V84t"
7441,642,1127,2530,RoseKikii,Covid Toter muss schnell noch eine rauchen 😳😳 https://t.co/eSw8FkM4YS
6622,2,10,2527,jtstandup,"Two more friends have now tragically passed away from Covid in the last week. It’s a heartbreak. I remember seeing BTJ countless times back in the day with Rancid and Bouncing Souls. Get vaccinated when you can, wear a mask, skip me with your Liberty arguments. Stay safe. https://t.co/PrM24ntQUz"
4102,1,1,2526,jenthomas,"African-Americans make up 28% of Marion County, but only 6.2% had gotten the COVID vaccine as of 3/25. Dr. Caine: ""We are behind"" 
https://t.co/0H3uqxyRkM"
9452,2,99,2524,huntsaa7,Why do people still wear a mask in their cars while driving alone and already vaccinated???
5194,2,4,2524,OSFHealthCare,"FACT: Side effects after being vaccinated are completely normal. They're a sign the vaccine is working.

Learn more about the COVID-19 vaccine: https://t.co/r6ulJJPTpZ https://t.co/MgywozVZBj"
8981,1,1,2523,reporaso,@Landinez2 Tres adultos mayores fallecen de Covid-19 tras ser vacunados https://t.co/YrQOUAddIC
9168,2,0,2523,reporaso,@Landinez2 Confirman 63.079 fallecimientos por coronavirus en el país https://t.co/f35FHKeTpp
9907,311,1341,2520,mkgenie,"The moment when new #MichaelJackson statue was unveiled in Wuhan on March 27, 2021. #HealTheWorld #EarthHour https://t.co/LBQuSGtUL2"
7836,31,140,2519,ShannonBrayNC,Covid-Passports are a violation in your personal privacy and violates the law. aka HIPAA 🗽 #ncpol
3772,2408,5136,2510,213_vbdel,"Salem Aleykoum, j’ai pas l’habitude de faire ce genre de tweets, je vous demande juste une seconde de faire des duaas pour mon père svp il est en réanimation a cause du covid. Barak’ الله fikoum qu’الله  vous récompense"
8679,2,12,2509,Malvareez,Y pocas veces el planeta ha estado tan a gusto. https://t.co/z87FmmpKHj
6835,1284,2951,2500,lillyandthepics,"Dépitée ! 😡
À Nice aujourd’hui, Francis Lalanne 
incite ses fans à commettre un délit, il demande à tout le monde de s’embrasser, ses groupies s’exécutent ..! 🦠🤢 
Soutien aux soignants 🙏
#COVID19 #nice #giletsjaunes https://t.co/PkAHNAQcZs"
8525,420,2067,2500,mommyisanerd2,"Es mehren sich zunehmend die stationären Fälle von Neugeborenen, die bei uns auf der Neo liegen, weil ihre Eltern mit CoVid auf Intensiv liegen oder in Quarantäne sind.

Und ich wäre dann jetzt wirklich durch mit Corona. Können wir das jetzt bitte beenden? 
#ZeroCovid 
#NoCovid"
2580,5,61,2499,Rick_BUZZ_,O TRABALHO do Helio: Tirar foto com o Bolsonaro. https://t.co/9uvCuyMJun
5083,41,60,2499,SunderlandLolly,"""The British mutant, and this is the difference with the spring, is proven to be more dangerous in children &amp; young people so we need to put the protection of schools more front and centre than with the original virus,"" she told lawmakers.
https://t.co/iZXkrqDq16"
1423,135,332,2498,LuisCornagoB,"The ""rally around the flag"" effect is definitely over in Europe. The most striking case is Germany, where less than one quarter of the population is satisfied with the government's handling of the pandemic – 40 points lower than four months ago. https://t.co/VYKawKlyoX"
6423,8,8,2495,timpoliti,"""We've got about 2 million doses in the country, and only 500,000 people immunised. We've got 299,000 people… in residential aged care, and only 89,000 immunised.… It's really perplexing as to why we haven't immunised more people, faster."" — @normanswan

https://t.co/EY8PEnlxFu"
9830,4,10,2495,IDDevForum,"#SahabatPembangunan, PEN 2020 Sektor Ketenagakerjaan Melebihi Penduduk Usia Kerja Terdampak Covid-19 lho!

Berikut 10 Program @KemnakerRI untuk memulihkan sektor ketenagakerjaan. https://t.co/oyus6eXTvr"
1978,2,6,2494,CE_ChinaEconomy,"The Ministry of Foreign Affairs and the National Administration of Traditional Chinese Medicine will jointly hold the ""Forum on Traditional Chinese Medicine and International Cooperation to Fight Against COVID-19 Pandemic"", said the FM spokesperson Zhao Lijian on March 29. https://t.co/YGhBHruixi"
6296,13,16,2491,ZeeOntario,October email here: https://t.co/sLjU6jxG1R https://t.co/iUqAkGKavE
2304,16,32,2488,thinktankSK,"#BC tightened #COVID19 restrictions to combat a surge in cases.
For context, BC has added 73 cases per 100,000 over the last seven days; #Saskatchewan has added 118 (national rate: 80).
#Sask has 165 active cases per 100,000; BC has 124 (national rate: 115).
#skpoli #COVID19SK https://t.co/Hw3SV1jIym"
996,1,2,2487,donaldmmorrison,Researchers at the WHO have concluded that Trump escaped from a lab in Wuhan.
3398,2,2,2482,Snyberwiz,"Have been talking to an employment law lawyer who says employers can't, under existing legislation, discriminate between employees who refuse a vaccine and those who had it. On the other hand under H&amp;S law employers can be sued by customers who catch COVID from high risk staff."
3170,220,1353,2481,plaguedaemonart,Next time the pandemic should be an outbreak of werewolves https://t.co/XexMaG0Je0
7590,21,55,2474,caseybmulligan,"Yet another instance where Trump is telling experts “I told you so!”  Speedy pandemic vaccine innovation was a Trump project before COVID arrived but the “experts” weren’t paying attention.
https://t.co/efm336yegO https://t.co/FXM7MdMmwN"
7164,5,16,2469,nanaslugdiva,this should have been done without a judge's order. https://t.co/VYTE7cxHVD
784,2,4,2466,alvarezzzy,"@nedza_md @MikeGisondi @AliRaja_MD @EMEducation @SMKrzyz @CORD_EM @CDEMfaculty @holly_cw @californiaacep @LalehG_MD @VivetaLobo We get applications from all of the country (and outside). The diversity of our interview pool is more reflective of our ongoing efforts to refine our holistic review. It is often our experience that once the interview is offered, applicants will fly to visit us pre-COVID."
9124,3,24,2462,Saniya19_,#WearAMask A Public service message https://t.co/sdlndwSVv6 https://t.co/73t3wpt1Ko
7152,1,1,2457,luisman623,"Presiden(tito) Una pregunta de TODOS los Mexicanos, que hacen sus hijos en ASPEN, Colorado Estados Unidos? https://t.co/wRXF0ZH3in"
54,5,15,2457,tophermwoods,breaking: they're all just a pack of ghouls https://t.co/ZbzccbxJDP https://t.co/OTq4IHi2Gq
9754,67,146,2455,Felisie11,"Retweet this and to get a free subscribe to my onlyfans 
#onlyfans #btc #cum #cumonface #porn #star #babe #COVID19

https://t.co/UhBLHpDBbu https://t.co/bNged5QuyI"
8319,5,22,2452,jessicasutterW6,"Parking lots, playgrounds, patios- any place I get to chat with @dcpave parents &amp; grandparents is perfect! I learned a lot from this amazing group of (grand)parents, educators &amp; #Ward6 neighbors - and have stronger #BudgetSeason talking points thanks to their powerful advocacy! https://t.co/BUzFvr1xab"
6039,12,70,2451,ReneSGalindo,"Gracias a los incansables esfuerzos del @GobiernoMX que dirige el presidente @lopezobrador_ este día mi mamá fue vacunada con la primera dosis anti Covid-19, también un enorme reconocimiento a la #BrigadaCorrecaminosPuebla.
¡Vamos a salir adelante! https://t.co/mUhm9IV4IX"
851,4,11,2450,CharmingVirago,"Several European countries have re-imposed restrictions to combat the new wave of infections. About 21 million people in 16 areas of France, including Paris, are currently under a month-long lockdown as the country fears a third wave. 
#COVID19"
2375,6,17,2450,CharmingVirago,"Belgium has reintroduced strict lockdown measures in response to a worrying surge in new Covid-19 infections, with the government saying that schools would close and residents would have limited access to non-essential businesses. 
#COVID19"
8503,1867,5894,2446,glaucofr,"A reação e o comentário do médico Gonzalo Vecina, no Jornal Brasil Atual, após ouvir a célebre fala de Onyx Lorenzoni a respeito de lockdown, insetos e quetais... https://t.co/zbpPoVtv1a"
10105,104,235,2446,tnzmkaretki,"W obecnej sytuacji jaka panuje w kraju, choć to bardzo przykre, to czyjaś tragedia może być jednocześnie szansą na ratunek dla kogoś innego.
Na zdjęciu warszawski ZRM, oczekujący na miejsce dla pacjenta z COVID-19. https://t.co/K4ALKzYACz"
1483,354,2127,2445,buwayahman,"I have just lost an office mate due to Covid. A relative of mine just had his entire family wiped out because of Covid. 

To that doctor who said that “we contained this,” f*ck you"
10310,2,2,2445,jonsaxon67,"I expect many countries will time their vaccine campaign to COVID's peak season.  That way, when theres a decline, they can say ""the vaccine works"".

Nobody would think of looking at other countries that didn't have vaccines, to see that they also declined in a specific season."
5280,5,8,2441,Static_Waste,"@blitzer850 @LilRocketHood @Zegdie @ScreamngEagle @BVR58915778 @martuk56 @ShoumanZoe @jbsparky_2010 @Kegan545 @SandraSBreen @Anti_Liberal3 @mcgregorgirl1 @IslesfaninFla @CNS15141 @MrsGoodoz @ProudPa10614503 @RickCrainium @EcgoLC @patriot_paula @kyhorn143 @Anti_Liberal73 @lou_bruette @Tenn_Guy @Brialalexi @SporadicFessler @Beanerhasyourb1 @Bubbaflaco @HappyCycler @DogsBCool @tonykimble4 @jimbo_always @WasJimbo Trump accuses Fauci, Birx of 'trying to reinvent history' on COVID-19 response.

DC is a nasty place &amp; I'm pretty sure it will be rest of my lifetime. At least ½of all news networks must be bought out by conservatives for true chance of redemption.

https://t.co/YrHWRPHECr"
2764,5,9,2440,vicevertu1794,"Vaccination contre la Covid en France : au 29 mars 2021, près de 10 715 000 injections ont été réalisées - Ministère des Solidarités et de la Santé https://t.co/NtJPuDT9Oi"
6920,14,166,2436,tengounataser,Hace más de un año que estoy en contacto con el covid y no me contagio. He llegado a la conclusión de que el covid soy yo
8713,66,162,2433,natashadevan,Staff weren’t wearing masks in the Milton Keynes testing site until NOVEMBER. And even then it was because they had an outbreak. What on earth was going on there? #Panorama #COVID19
7677,1,0,2431,1methinks,"Judicial Watch - Public University, Pharmacy Apologize for Denying Illegal Immigrants U.S.-Funded COVID-19 Vaccine - https://t.co/SI8buBGqur"
3017,1,1,2430,apinkrose,"@drfessel Plug your info into this.....

https://t.co/KktF233tgn"
4908,189,35,2427,AliCordero11,Buenos días 🇨🇴 Bedecido lunes de Batalla. A trabajar con mucha precaución que el Covid19 no perdona errores .hay que andar 💯X% prevenido
6628,25,55,2427,DissidentDodges,"It is a difficult pill for some to swallow, and for some is beyond comprehension:

The majority of the independent left media are in lockstep with the MSM on Covid Measures &amp; the 4th industrial revolution. https://t.co/BpCIPJcWpq"
5272,69,266,2424,RafaelMorenoSS,"O presidente mais uma vez fez a vontade do congresso pra ter governabilidade!

Quando o congresso vai fazer a vontade do povo?

- Impeachment de alguns do STF
- prisão em segunda instância
- voto auditavel
- fim da PEC da bengala
- fim do lockdown

E etc.

#OPovoEstaComBolsonaro"
8943,8,25,2421,mettamatt,".@bchavet was a friend, a mentor, and a coworker, and the epitome of what it means to Be Human. Please consider helping his family in the wake of this unexpected tragedy. https://t.co/C6l7JiTrOV https://t.co/NSptLbEYgN"
6014,790,1916,2420,ignaciohannaj,El COVID es una pandemia. La gente que hace lo que le da la gana y propaga el COVID es otra pandemia.
5001,124,66,2418,MariaAleDeLaPaz,"CUIDATE como si TODO EL MUNDO tuviera el VIRUS.
Cuida a TODO EL MUNDO, como si tú lo tuvieras.
#CubaPorLaVida 🆚 #COVID19
#CuidateDeLaCovid19 #Cuba https://t.co/Xzz0wpaz60"
556,715,2470,2416,anashayshn,There is actually so many ways to make somebody feel special during this lockdown. Please stop using the pandemic as an excuse.
2386,3,3,2416,Sunnydays180,"#FordVaccineFailure 
#FordfailedOntario 
#FordFailedThePeople 

#VoteOutFord2022 https://t.co/BbtjQne1ed"
5402,76,131,2412,jjchamie,"🇲🇽 COVID-19 in Mexico

Effect of pharmaceutical interventions in the case mortality ratio on people older than 80 in Mexico

Is there any other explanation? https://t.co/y1TslvUEOb"
1893,9,59,2411,LachlanMcIntosh,"SC Election Commission has 2020 data in. Starting to see reasons why so many elections weren't as close as predicted.

66% of nonwhite voters voted, 74% of white voters voted.  Lack of a Democratic ground game because of COVID seems like a place to start the conversation."
8633,9,17,2410,alberta_cw,Remember this @jkenney @CMOH_Alberta @shandro @Alberta_UCP @RachelNotley @albertaNDP #abpoli End the lockdown. Now. https://t.co/2LCh9yKm8R
9674,35,61,2410,alberta_cw,You want to act like Texas or Ottawa? Then show us @jkenney ... your action or inaction will tell us your answer. https://t.co/skdgilQpmz #abpoli #alberta4all
9789,13,25,2410,alberta_cw,"Sometime last week...
@jkenney “can we go to CoVid stage 2?” ... Deena, “you’re grounded. Go back to your room and stay there until I tell you to come out.”
Yesterday...
Deena, “ok Jay, you can come out now, but no going outside, only by appointment.” Alberta must leave. https://t.co/UpCZaw69uo"
3208,10,55,2408,dunkie_c,"The first tomatoes are growing nicely in our second desert garden at Azraq refugee camp in Jordan, so excited to see our work expanding even in a pandemic! A testament to project manager Dr Moaed Al Meselmani’s tireless work @pvcryan @granthamcsf @susfoodshef @ShefUniImpact https://t.co/RvZlxiIa0O"
4228,1,0,2404,this1wierdgirl,High risk ≠ Scared #MakeAbleistsUncomfortable https://t.co/VHIrNA4H3V
8084,2917,20494,2401,TfRocio75,"Pero es que Ana Pau explícame por qué te estás quejando de la tercera ola de COVID y de las autoridades de salud, mientras estás vibrando alto en tulum??? 
Eso no es muy only good vibes de tu parte..."
3880,50,17,2400,lacunosus,"🥑 MUTUAL AID REQUEST FOR GROCERIES 🥑

Pls help a disabled Black Muslim family (made redundant due to pandemic and illness) get supplies for the next week!

PAYPAL: https://t.co/o9xIPqbaMl"
138,4,10,2398,plana_journ,"A 21-year-old man was shot multiple times inside the Philadelphia Mills (former Franklin Mills Mall) food court this afternoon. He has since passed away.

The suspect is still at large and police have not found a weapon.

The mall is on lock down. https://t.co/1AuvrHCoWN"
1652,52,95,2391,AmyHern92417747,"Regresó brigada médica cubana que asistió en México ante COVID.
#Cuba sigue repartiendo amor por el Mundo.
 
Solidaridad e Internacionalismo, banderas sagradas de #FidelCastro"
3976,11,55,2390,rachaelbedard,🙌🙌🙌🙌🙌🙌🙌 https://t.co/WV7AZNYXc4
2893,1,2,2386,Muslims4USA,"Like the Persian #nawroz #Holi2021 is the start of New Year. In India cause of #CoronavirusPandemic many States did not allow this festival. #Holi 
#CoronaVirusUpdates 
https://t.co/ycRI86lq9M"
7741,17,167,2383,SenClaireCelsi,"Great. A positive COVID19 test was reported on the Iowa Senate side. We don’t even get to know where they sit, but their “area has been disinfected.” 😟"
3903,31,21,2380,woodgnomology,"'The govt is using the pandemic to transfer public health duties from the NHS to the private sector without proper scrutiny, critics have warned.'

""These structures are completely divorced from local health services."" — @AllysonPollock (4 May)

#Panorama
https://t.co/04KPxnBYBV"
9967,12,46,2377,CherylFull,@LaurenPelley @COVIDSciOntario Yup. We are on our own. Doug did a campaign style photo op at Niagara Falls while #COVID19 is raging out of control in Ontario. So much for leadership. #onpoli #onted #FordVaccineFailure https://t.co/q7cTbVFFOT
9651,22,34,2375,payoferiara,"López ya se vacunó, eso es un embuste. 
Es una maroma para justificar que no se vacunará con el pueblo bueno.
#NiUnVotoAMorena https://t.co/qjtPFUmAwx"
4934,75,199,2375,johnefrancis,O'Toole thinks Fords can get away with causing the preventable deaths of hundreds or thousands of Ontarians so that some restaurants can open. It's the wrong balance. https://t.co/Kk22gY2BG0
6049,97,125,2371,CristinMuntane1,"Mientras tanto en Moscu...DESPERTATE argentino, te engañaron, perdiste, deja de hacer el ridiculo https://t.co/k5B9JNlEtk"
3201,5,34,2370,Spottirektor,"„Selbst vor dem Hintergrund der nach wie vor anhaltenden Pandemie-Lage muss sich niemand existenzielle Sorgen um Borussia Dortmund machen. Die nächsten zwei Spielzeiten sind unabhängig vom Erreichen der UEFA Champions League ... komplett durchfinanziert.“(Dr.Rauball)
Chapeau #BVB"
9129,21,416,2368,Dianafzc,Me acaban de informar que mi padre tiene Covid y está delicado. Me siento devastada :'(
8440,21,321,2367,swarada,"Soon people will start judging a person based on when they were infected with Covid 19
1st wave - aiiga bichari...kaalji ghe... kahi madat lagli tar nakki sang 

2nd wave - bichari kasli... gaavbhar hindat hoti - mag kay honar ... amcha javal paas pan yeu nakos..."
6334,5,23,2366,alanfryermedia,This is what federal vaccine procurement has come down to. By now you should know someone who’s had one #cdnpoli https://t.co/p5OthVLICW
6604,317,21,2360,EverPsuv,"😷😷😷#CuídateDeLaCovid19 😷😷
Tener en cuenta las medidas de prevención del coronavirus. No podemos bajar la guardia, recuerda que es por tu salud y la de los tuyos.

@EverPsuv @dcabellor @SRPSBSJ @MaestraTuitera @YulitzaGuerrera @yasmi70 @Venezuelarojita
https://t.co/v0NixBdCh9"
7611,12,7,2359,Jasgripper,"As millions of Black &amp; Brown NYers struggle to recover from the economic effects of the pandemic, @NYGovCuomo refuses to tax the ultra rich. Enough is enough. Send Cuomo a letter &amp; demand that he finally #InvestInOurNewYork #ProtectStudentsNotBillionaires
https://t.co/he9iCC7lWr"
9044,3,19,2349,DanzaAlvaro,Esquema de @arturobriva Arturo ha hecho unos esquemas impresionantes. https://t.co/jiuhNCk15F
8325,8,51,2347,RatCatcherMpls,"I love how DAZN blurred out the word ""boobs"" on Whyte's shirt but had no problem showing Povetkin's fat jiggly covid tits https://t.co/o62PIItSnV"
1514,2,12,2346,DoddyGatz,"Honestly the pandemic ain’t change shit for me other than going out of town for shows.. I really be out the way like a Mf , servin n swervin"
2727,438,1056,2345,SoyObryanJones,"Lo que sucedió con Jean Mary Curro y Alex Goncalves, con respecto a el deceso de Dave Capella, es el claro ejemplo que las palabras tienen poder y repercusiones, ellos no lo mataron pero si alimentaron la falta de apoyo de la gente al desacreditar que tenía Covid-19 y por ende"
7673,1,0,2342,manotaetoro,Chantaje con la salud y la vida de la población https://t.co/hBWjksHjyK
1090,851,1298,2341,Sofiane_DT,Le pire c’est que la moitié ont des tafs de bureau mais que les managers les empêchent de rester en télétravail afin de ne pas perdre leur pouvoir de nuisance https://t.co/MiRYNcfELU
2449,384,637,2340,PGoldschmeding,"Feitje, al bijna 2500 sterfgevallen na corona vaccinatie in de USA. Dat is net zoveel als in de 20 (!) jaar ervoor voor alle vaccins bij elkaar..en dat na 3 maanden toedienen van coronavaccins. En 1700 doden in de UK in verzorgingshuizen alleen al."
9662,59,116,2340,PGoldschmeding,"Er komen snel nieuwe oproepen om wéér te stoppen met de #corona #vaccins van #AstraZeneca Canada stopt bijvoorbeeld weer mensen onder de 55 ermee in te enten, wederom vanwege bloedproppen"
